timestamp_utc,load_mw,load_missing_flag,wind_onshore_mw,wind_missing_flag_raw,wind_missing_flag_postfill,hour_of_day,day_of_week,month,day_of_year,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,load_lag_1,load_lag_24,load_lag_48,load_lag_168,load_rollmean_24,load_rollstd_24,target_available_for_training
2024-01-01 10:00:00+00:00,3512.445,0,1409.33,0,0,10,0,1,1,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.0,1.0,3267.395,,,,,,1
2024-01-01 11:00:00+00:00,3738.85,0,1765.4250000000002,0,0,11,0,1,1,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0,3512.445,,,,,,1
2024-01-01 12:00:00+00:00,3983.305,0,2103.0950000000003,0,0,12,0,1,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,3738.85,,,,,,1
2024-01-01 13:00:00+00:00,4135.25,0,2213.755,0,0,13,0,1,1,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.0,1.0,3983.305,,,,,,1
2024-01-01 14:00:00+00:00,4186.389999999999,0,2508.29,0,0,14,0,1,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,4135.25,,,,,,1
2024-01-01 15:00:00+00:00,4196.96,0,2680.525,0,0,15,0,1,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,1.0,4186.389999999999,,,,,,1
2024-01-01 16:00:00+00:00,4303.469999999999,0,2751.46,0,0,16,0,1,1,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,1.0,4196.96,,,,,,1
2024-01-01 17:00:00+00:00,4464.27,0,2897.485,0,0,17,0,1,1,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.0,1.0,4303.469999999999,,,,,,1
2024-01-01 18:00:00+00:00,4373.91,0,2934.81,0,0,18,0,1,1,-1.0,-1.8369701987210294e-16,0.0,1.0,0.0,1.0,4464.27,,,,,,1
2024-01-01 19:00:00+00:00,4183.885,0,2880.735,0,0,19,0,1,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,1.0,4373.91,,,,,,1
2024-01-01 20:00:00+00:00,4004.33,0,2789.61,0,0,20,0,1,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,4183.885,,,,,,1
2024-01-01 21:00:00+00:00,3760.25,0,2593.975,0,0,21,0,1,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,1.0,4004.33,,,,,,1
2024-01-01 22:00:00+00:00,3533.0950000000003,0,2426.71,0,0,22,0,1,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,3760.25,,,,,,1
2024-01-01 23:00:00+00:00,3352.74,0,2141.95,0,0,23,0,1,1,-0.2588190451025215,0.965925826289068,0.0,1.0,0.0,1.0,3533.0950000000003,,,,3624.831875,514.0126177414501,1
2024-01-02 00:00:00+00:00,3208.065,0,1875.215,0,0,0,1,1,2,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,3352.74,3437.865,,,3615.256875,519.7551270546469,1
2024-01-02 01:00:00+00:00,3026.815,0,1690.625,0,0,1,1,1,2,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.0,1.0,3208.065,3295.3450000000003,,,3604.068125,529.7357723530305,1
2024-01-02 02:00:00+00:00,2965.6,0,1341.88,0,0,2,1,1,2,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0,3026.815,3165.5550000000003,,,3595.736666666666,538.4333798697577,1
2024-01-02 03:00:00+00:00,2887.94,0,1110.695,0,0,3,1,1,2,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.0,1.0,2965.6,3050.325,,,3588.970625,546.5442874121484,1
2024-01-02 04:00:00+00:00,2852.84,0,991.545,0,0,4,1,1,2,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0,2887.94,2941.29,,,3585.285208333333,551.3784018385966,1
