nasa_hour_key,temp_2m_c,rel_humidity_2m_pct,wind_speed_10m_ms,wind_direction_10m_deg,surface_pressure_kpa,precipitation_mm_hr,allsky_surface_solar_downward_wm2,timestamp_utc
2024011213,5.92,81.74,1.88,354.5,103.11,0.23,50.38,2024-01-12 13:00:00+00:00
2024011214,5.63,84.8,2.68,344.0,103.05,0.35,45.92,2024-01-12 14:00:00+00:00
2024011215,5.07,88.71,3.28,342.4,103.02,0.39,22.83,2024-01-12 15:00:00+00:00
2024011216,4.38,91.1,3.53,342.7,102.99,0.46,2.95,2024-01-12 16:00:00+00:00
2024011217,3.85,92.08,3.45,342.1,102.97,0.46,0.0,2024-01-12 17:00:00+00:00
2024011218,3.31,92.46,3.03,338.7,102.95,0.49,0.0,2024-01-12 18:00:00+00:00
2024011219,2.81,93.58,3.02,333.7,102.94,0.6,0.0,2024-01-12 19:00:00+00:00
2024011220,2.52,94.18,3.47,330.1,102.94,0.76,0.0,2024-01-12 20:00:00+00:00
2024011221,2.3,94.06,3.65,327.9,102.93,0.56,0.0,2024-01-12 21:00:00+00:00
2024011222,1.99,93.8,3.16,322.2,102.89,0.22,0.0,2024-01-12 22:00:00+00:00
2024011223,1.64,93.47,2.86,310.6,102.81,0.1,0.0,2024-01-12 23:00:00+00:00
2024011300,1.59,93.48,2.97,301.5,102.72,0.15,0.0,2024-01-13 00:00:00+00:00
2024011301,1.81,93.6,3.45,303.8,102.64,0.33,0.0,2024-01-13 01:00:00+00:00
2024011302,2.13,94.2,3.7,309.6,102.59,0.57,0.0,2024-01-13 02:00:00+00:00
2024011303,2.42,94.7,3.54,309.5,102.53,0.52,0.0,2024-01-13 03:00:00+00:00
2024011304,2.65,94.63,3.48,308.4,102.44,0.5,0.0,2024-01-13 04:00:00+00:00
2024011305,2.9,94.2,3.58,306.5,102.37,0.36,0.0,2024-01-13 05:00:00+00:00
2024011306,3.07,94.31,3.75,304.2,102.31,0.26,0.0,2024-01-13 06:00:00+00:00
2024011307,3.14,94.65,3.83,301.7,102.25,0.24,0.0,2024-01-13 07:00:00+00:00
2024011308,3.31,95.16,4.07,297.4,102.2,0.35,0.0,2024-01-13 08:00:00+00:00
2024011309,3.58,95.81,4.39,294.2,102.17,0.52,48.53,2024-01-13 09:00:00+00:00
2024011310,3.91,96.41,4.47,294.6,102.14,0.64,113.4,2024-01-13 10:00:00+00:00
2024011311,4.21,96.73,4.38,292.7,102.1,0.74,157.98,2024-01-13 11:00:00+00:00
2024011312,4.45,96.98,4.24,292.3,102.02,1.08,174.0,2024-01-13 12:00:00+00:00
2024011313,4.69,97.2,4.12,297.9,101.94,1.17,150.52,2024-01-13 13:00:00+00:00
2024011314,4.91,97.14,3.91,308.5,101.85,1.25,111.07,2024-01-13 14:00:00+00:00
2024011315,4.9,97.14,3.67,321.0,101.79,1.14,51.62,2024-01-13 15:00:00+00:00
2024011316,4.78,96.97,3.65,334.9,101.74,0.84,5.18,2024-01-13 16:00:00+00:00
2024011317,4.92,95.44,3.77,346.5,101.72,0.6,0.0,2024-01-13 17:00:00+00:00
2024011318,5.0,92.65,3.7,353.3,101.69,0.45,0.0,2024-01-13 18:00:00+00:00
2024011319,4.98,90.53,3.48,353.9,101.67,0.39,0.0,2024-01-13 19:00:00+00:00
2024011320,4.71,89.94,3.27,345.7,101.65,0.49,0.0,2024-01-13 20:00:00+00:00
2024011321,4.35,89.87,3.33,331.3,101.6,0.57,0.0,2024-01-13 21:00:00+00:00
2024011322,4.04,90.8,3.8,321.6,101.55,0.59,0.0,2024-01-13 22:00:00+00:00
2024011323,3.84,92.04,4.29,318.3,101.49,0.73,0.0,2024-01-13 23:00:00+00:00
2024011400,3.67,92.68,4.63,316.3,101.43,0.74,0.0,2024-01-14 00:00:00+00:00
2024011401,3.6,93.49,4.95,316.1,101.37,0.96,0.0,2024-01-14 01:00:00+00:00
2024011402,3.54,94.05,5.18,317.3,101.33,1.14,0.0,2024-01-14 02:00:00+00:00
2024011403,3.53,94.27,5.21,317.1,101.27,1.05,0.0,2024-01-14 03:00:00+00:00
2024011404,3.52,94.28,5.25,317.3,101.21,1.24,0.0,2024-01-14 04:00:00+00:00
2024011405,3.55,94.03,5.32,317.9,101.15,1.06,0.0,2024-01-14 05:00:00+00:00
2024011406,3.49,94.19,5.37,318.2,101.11,0.91,0.0,2024-01-14 06:00:00+00:00
2024011407,3.54,94.44,5.35,318.0,101.08,1.22,0.0,2024-01-14 07:00:00+00:00
2024011408,3.57,94.84,5.32,317.5,101.06,1.05,0.0,2024-01-14 08:00:00+00:00
2024011409,3.87,95.05,5.42,320.5,101.05,1.13,43.85,2024-01-14 09:00:00+00:00
2024011410,4.22,94.3,5.5,325.2,101.04,1.19,114.07,2024-01-14 10:00:00+00:00
2024011411,4.68,93.36,5.63,329.9,101.01,1.36,171.3,2024-01-14 11:00:00+00:00
2024011412,5.09,91.97,5.96,334.7,100.97,0.81,195.25,2024-01-14 12:00:00+00:00
2024011413,5.28,90.0,6.45,339.2,100.93,0.76,177.8,2024-01-14 13:00:00+00:00
2024011414,5.15,87.86,6.73,342.5,100.9,0.62,132.3,2024-01-14 14:00:00+00:00
2024011415,4.61,87.44,6.55,342.4,100.9,0.28,63.65,2024-01-14 15:00:00+00:00
2024011416,3.63,89.81,6.03,339.1,100.9,0.15,6.03,2024-01-14 16:00:00+00:00
2024011417,3.33,90.91,6.31,336.6,100.91,0.18,0.0,2024-01-14 17:00:00+00:00
2024011418,3.22,91.41,6.65,336.7,100.91,0.22,0.0,2024-01-14 18:00:00+00:00
2024011419,3.13,91.17,6.78,338.1,100.93,0.14,0.0,2024-01-14 19:00:00+00:00
2024011420,3.07,89.66,6.94,340.2,100.94,0.08,0.0,2024-01-14 20:00:00+00:00
2024011421,2.88,88.52,7.01,340.4,100.95,0.06,0.0,2024-01-14 21:00:00+00:00
2024011422,2.59,88.61,6.88,337.3,100.95,0.1,0.0,2024-01-14 22:00:00+00:00
2024011423,2.33,89.14,6.88,333.3,100.94,0.13,0.0,2024-01-14 23:00:00+00:00
2024011500,2.11,89.84,7.1,329.4,100.9,0.25,0.0,2024-01-15 00:00:00+00:00
2024011501,1.88,90.6,7.38,327.7,100.87,0.31,0.0,2024-01-15 01:00:00+00:00
2024011502,1.85,90.79,7.39,328.0,100.86,0.37,0.0,2024-01-15 02:00:00+00:00
2024011503,1.88,90.11,7.34,329.7,100.83,0.27,0.0,2024-01-15 03:00:00+00:00
2024011504,1.79,89.75,7.19,332.6,100.82,0.25,0.0,2024-01-15 04:00:00+00:00
2024011505,1.8,88.99,7.29,335.8,100.82,0.13,0.0,2024-01-15 05:00:00+00:00
2024011506,1.78,88.21,7.25,339.5,100.84,0.11,0.0,2024-01-15 06:00:00+00:00
2024011507,1.58,87.62,6.78,339.3,100.87,0.13,0.0,2024-01-15 07:00:00+00:00
2024011508,1.52,87.08,6.43,339.7,100.9,0.09,0.0,2024-01-15 08:00:00+00:00
2024011509,1.86,86.17,6.3,340.9,100.93,0.02,49.25,2024-01-15 09:00:00+00:00
2024011510,2.3,85.32,5.92,339.6,100.96,0.01,129.95,2024-01-15 10:00:00+00:00
2024011511,2.75,84.59,5.61,336.2,100.97,0.01,196.52,2024-01-15 11:00:00+00:00
2024011512,3.09,83.83,5.45,333.5,100.95,0.01,234.35,2024-01-15 12:00:00+00:00
2024011513,3.24,83.55,5.32,331.1,100.92,0.01,201.23,2024-01-15 13:00:00+00:00
2024011514,3.1,84.99,5.06,327.2,100.89,0.02,144.85,2024-01-15 14:00:00+00:00
2024011515,2.6,87.82,4.61,321.6,100.87,0.03,69.57,2024-01-15 15:00:00+00:00
2024011516,2.14,89.62,4.75,315.2,100.87,0.08,7.43,2024-01-15 16:00:00+00:00
2024011517,1.91,90.64,4.84,310.0,100.87,0.2,0.0,2024-01-15 17:00:00+00:00
2024011518,1.7,91.31,4.6,304.6,100.86,0.21,0.0,2024-01-15 18:00:00+00:00
2024011519,1.41,92.03,4.39,296.4,100.85,0.31,0.0,2024-01-15 19:00:00+00:00
2024011520,1.28,92.16,4.31,287.8,100.84,0.46,0.0,2024-01-15 20:00:00+00:00
2024011521,1.17,92.38,4.26,280.8,100.81,0.8,0.0,2024-01-15 21:00:00+00:00
2024011522,1.09,92.14,4.33,274.9,100.77,1.1,0.0,2024-01-15 22:00:00+00:00
2024011523,1.12,92.39,4.48,270.0,100.73,0.92,0.0,2024-01-15 23:00:00+00:00
2024011600,1.11,93.12,4.74,267.2,100.66,0.7,0.0,2024-01-16 00:00:00+00:00
2024011601,1.05,93.47,5.01,265.3,100.6,0.59,0.0,2024-01-16 01:00:00+00:00
2024011602,0.97,93.72,5.34,261.4,100.55,0.48,0.0,2024-01-16 02:00:00+00:00
2024011603,0.93,94.41,5.66,256.7,100.47,0.43,0.0,2024-01-16 03:00:00+00:00
2024011604,1.02,94.45,5.94,252.5,100.39,0.28,0.0,2024-01-16 04:00:00+00:00
2024011605,1.11,94.23,6.29,247.6,100.29,0.18,0.0,2024-01-16 05:00:00+00:00
2024011606,1.27,93.54,6.72,242.7,100.19,0.16,0.0,2024-01-16 06:00:00+00:00
2024011607,1.47,92.84,7.37,237.8,100.11,0.31,0.0,2024-01-16 07:00:00+00:00
2024011608,1.57,92.82,8.21,233.7,100.05,0.73,0.0,2024-01-16 08:00:00+00:00
2024011609,1.82,91.81,8.99,230.6,99.99,1.82,32.2,2024-01-16 09:00:00+00:00
2024011610,2.31,89.25,9.5,230.0,99.91,2.44,91.93,2024-01-16 10:00:00+00:00
2024011611,2.95,86.47,10.0,232.6,99.83,1.97,150.18,2024-01-16 11:00:00+00:00
2024011612,3.55,85.22,10.19,237.1,99.72,1.28,180.85,2024-01-16 12:00:00+00:00
2024011613,3.9,85.8,10.04,241.4,99.6,0.88,174.65,2024-01-16 13:00:00+00:00
2024011614,3.87,87.86,9.56,243.4,99.5,0.78,130.05,2024-01-16 14:00:00+00:00
2024011615,3.55,90.2,9.05,241.5,99.41,0.5,63.33,2024-01-16 15:00:00+00:00
2024011616,3.36,91.58,9.14,244.5,99.37,0.72,6.55,2024-01-16 16:00:00+00:00
2024011617,3.36,93.99,8.68,250.4,99.33,0.94,0.0,2024-01-16 17:00:00+00:00
2024011618,3.39,95.8,8.03,254.6,99.3,1.67,0.0,2024-01-16 18:00:00+00:00
2024011619,3.29,97.48,7.15,259.6,99.27,2.27,0.0,2024-01-16 19:00:00+00:00
2024011620,3.21,98.02,6.25,269.6,99.25,2.2,0.0,2024-01-16 20:00:00+00:00
2024011621,3.11,98.06,5.34,283.1,99.22,2.73,0.0,2024-01-16 21:00:00+00:00
2024011622,2.94,98.16,4.77,300.5,99.19,2.16,0.0,2024-01-16 22:00:00+00:00
2024011623,2.78,97.77,4.7,321.9,99.16,1.33,0.0,2024-01-16 23:00:00+00:00
2024011700,2.79,96.6,5.01,341.5,99.12,0.63,0.0,2024-01-17 00:00:00+00:00
2024011701,2.6,94.21,5.41,355.3,99.07,0.55,0.0,2024-01-17 01:00:00+00:00
2024011702,2.17,92.66,5.66,2.2,99.02,0.38,0.0,2024-01-17 02:00:00+00:00
2024011703,1.8,91.02,5.75,4.8,98.99,0.19,0.0,2024-01-17 03:00:00+00:00
2024011704,1.33,89.86,5.39,5.8,98.95,0.1,0.0,2024-01-17 04:00:00+00:00
2024011705,1.16,88.79,5.46,6.1,98.91,0.07,0.0,2024-01-17 05:00:00+00:00
2024011706,1.0,87.87,5.43,6.6,98.88,0.08,0.0,2024-01-17 06:00:00+00:00
2024011707,0.81,87.12,5.22,6.9,98.87,0.06,0.0,2024-01-17 07:00:00+00:00
2024011708,0.61,86.65,4.81,6.1,98.87,0.04,0.0,2024-01-17 08:00:00+00:00
2024011709,1.02,85.82,4.81,2.3,98.88,0.03,53.85,2024-01-17 09:00:00+00:00
2024011710,1.56,84.18,4.62,357.4,98.89,0.02,137.7,2024-01-17 10:00:00+00:00
2024011711,2.12,82.22,4.61,353.2,98.9,0.02,208.52,2024-01-17 11:00:00+00:00
2024011712,2.47,81.27,4.74,348.7,98.9,0.03,245.73,2024-01-17 12:00:00+00:00
2024011713,2.56,82.03,4.85,344.4,98.88,0.03,245.05,2024-01-17 13:00:00+00:00
2024011714,2.34,84.21,4.74,341.0,98.89,0.05,176.18,2024-01-17 14:00:00+00:00
2024011715,1.58,87.57,4.27,339.1,98.94,0.1,86.78,2024-01-17 15:00:00+00:00
2024011716,0.86,89.11,4.54,339.4,99.0,0.16,9.73,2024-01-17 16:00:00+00:00
2024011717,1.16,89.17,5.02,340.7,99.06,0.13,0.0,2024-01-17 17:00:00+00:00
2024011718,1.27,88.77,5.3,342.1,99.14,0.26,0.0,2024-01-17 18:00:00+00:00
2024011719,1.2,88.1,5.35,343.1,99.22,0.26,0.0,2024-01-17 19:00:00+00:00
2024011720,1.04,87.51,5.34,342.8,99.31,0.18,0.0,2024-01-17 20:00:00+00:00
2024011721,0.82,87.51,5.38,340.7,99.38,0.11,0.0,2024-01-17 21:00:00+00:00
2024011722,0.54,87.61,5.26,336.4,99.45,0.1,0.0,2024-01-17 22:00:00+00:00
2024011723,0.25,88.24,5.28,328.3,99.52,0.09,0.0,2024-01-17 23:00:00+00:00
2024011800,0.19,88.43,5.77,321.3,99.58,0.09,0.0,2024-01-18 00:00:00+00:00
2024011801,-0.01,89.8,6.06,317.4,99.65,0.15,0.0,2024-01-18 01:00:00+00:00
2024011802,-0.06,91.81,6.55,316.2,99.72,0.14,0.0,2024-01-18 02:00:00+00:00
2024011803,0.11,92.24,6.83,318.1,99.79,0.21,0.0,2024-01-18 03:00:00+00:00
2024011804,0.3,92.31,6.75,320.4,99.85,0.29,0.0,2024-01-18 04:00:00+00:00
2024011805,0.51,91.73,6.62,322.2,99.91,0.4,0.0,2024-01-18 05:00:00+00:00
2024011806,0.65,91.12,6.53,323.3,99.99,0.31,0.0,2024-01-18 06:00:00+00:00
2024011807,0.76,90.98,6.46,324.4,100.07,0.28,0.0,2024-01-18 07:00:00+00:00
2024011808,0.88,90.79,6.38,323.9,100.19,0.25,0.0,2024-01-18 08:00:00+00:00
2024011809,1.11,90.62,6.1,321.3,100.31,0.26,53.97,2024-01-18 09:00:00+00:00
2024011810,1.64,90.37,5.87,319.6,100.43,0.21,143.18,2024-01-18 10:00:00+00:00
2024011811,2.35,89.98,5.84,320.7,100.53,0.17,221.5,2024-01-18 11:00:00+00:00
2024011812,2.84,89.52,5.7,317.9,100.58,0.16,268.33,2024-01-18 12:00:00+00:00
2024011813,3.16,88.82,5.64,311.7,100.63,0.16,250.93,2024-01-18 13:00:00+00:00
2024011814,3.17,89.02,5.71,305.3,100.69,0.21,190.02,2024-01-18 14:00:00+00:00
2024011815,2.71,90.1,5.84,301.6,100.78,0.24,92.53,2024-01-18 15:00:00+00:00
2024011816,2.21,91.19,6.18,299.5,100.86,0.31,11.25,2024-01-18 16:00:00+00:00
2024011817,1.94,91.42,6.29,297.9,100.93,0.34,0.0,2024-01-18 17:00:00+00:00
2024011818,1.72,91.76,6.06,295.7,101.0,0.36,0.0,2024-01-18 18:00:00+00:00
2024011819,1.58,91.79,5.78,293.1,101.05,0.32,0.0,2024-01-18 19:00:00+00:00
2024011820,1.47,91.61,5.51,289.4,101.09,0.23,0.0,2024-01-18 20:00:00+00:00
2024011821,1.39,91.68,5.33,285.2,101.12,0.22,0.0,2024-01-18 21:00:00+00:00
2024011822,1.35,91.49,5.2,280.4,101.15,0.25,0.0,2024-01-18 22:00:00+00:00
2024011823,1.31,91.79,5.21,273.4,101.18,0.35,0.0,2024-01-18 23:00:00+00:00
2024011900,1.29,91.95,5.39,265.9,101.21,0.42,0.0,2024-01-19 00:00:00+00:00
2024011901,1.3,92.37,5.62,257.8,101.22,0.36,0.0,2024-01-19 01:00:00+00:00
2024011902,1.37,92.38,5.95,252.2,101.22,0.33,0.0,2024-01-19 02:00:00+00:00
2024011903,1.39,92.48,6.22,249.2,101.21,0.3,0.0,2024-01-19 03:00:00+00:00
2024011904,1.39,92.95,6.47,246.3,101.2,0.23,0.0,2024-01-19 04:00:00+00:00
2024011905,1.41,92.8,6.74,244.5,101.18,0.16,0.0,2024-01-19 05:00:00+00:00
2024011906,1.41,92.31,7.06,241.1,101.17,0.09,0.0,2024-01-19 06:00:00+00:00
2024011907,1.3,90.84,7.11,233.7,101.13,0.04,0.0,2024-01-19 07:00:00+00:00
2024011908,1.23,88.86,7.23,228.6,101.12,0.03,0.0,2024-01-19 08:00:00+00:00
2024011909,1.73,86.94,7.45,226.8,101.16,0.0,49.58,2024-01-19 09:00:00+00:00
2024011910,2.68,85.63,7.62,224.9,101.19,0.0,114.4,2024-01-19 10:00:00+00:00
2024011911,3.69,84.63,7.92,224.0,101.22,0.0,164.4,2024-01-19 11:00:00+00:00
2024011912,4.39,83.84,8.19,222.3,101.19,0.0,185.93,2024-01-19 12:00:00+00:00
2024011913,4.52,83.04,8.27,219.7,101.16,0.0,161.7,2024-01-19 13:00:00+00:00
2024011914,4.31,82.68,8.26,215.8,101.1,0.0,120.03,2024-01-19 14:00:00+00:00
2024011915,4.01,83.8,8.21,210.3,101.06,0.0,65.3,2024-01-19 15:00:00+00:00
2024011916,3.79,84.88,8.34,206.9,101.03,0.0,10.43,2024-01-19 16:00:00+00:00
2024011917,3.74,85.98,8.62,204.9,101.01,0.0,0.0,2024-01-19 17:00:00+00:00
2024011918,3.65,87.11,8.79,203.0,100.98,0.0,0.0,2024-01-19 18:00:00+00:00
2024011919,3.62,87.87,9.06,200.4,100.94,0.0,0.0,2024-01-19 19:00:00+00:00
2024011920,3.77,87.71,9.42,198.8,100.89,0.0,0.0,2024-01-19 20:00:00+00:00
2024011921,4.19,86.89,9.6,198.8,100.86,0.01,0.0,2024-01-19 21:00:00+00:00
2024011922,4.58,86.42,9.69,198.2,100.82,0.08,0.0,2024-01-19 22:00:00+00:00
2024011923,4.89,87.16,9.87,197.1,100.81,0.64,0.0,2024-01-19 23:00:00+00:00
2024012000,5.21,87.76,10.35,196.8,100.78,2.18,0.0,2024-01-20 00:00:00+00:00
2024012001,5.46,88.72,10.69,196.3,100.74,4.01,0.0,2024-01-20 01:00:00+00:00
2024012002,5.63,89.23,11.0,195.9,100.71,5.1,0.0,2024-01-20 02:00:00+00:00
2024012003,5.8,89.18,11.64,195.8,100.65,7.15,0.0,2024-01-20 03:00:00+00:00
2024012004,5.89,89.62,12.06,197.2,100.6,10.13,0.0,2024-01-20 04:00:00+00:00
2024012005,5.68,92.11,12.44,201.0,100.54,11.57,0.0,2024-01-20 05:00:00+00:00
2024012006,5.91,92.68,13.25,204.6,100.49,5.18,0.0,2024-01-20 06:00:00+00:00
2024012007,6.51,91.7,13.37,204.7,100.45,7.78,0.0,2024-01-20 07:00:00+00:00
2024012008,6.88,91.81,13.49,204.2,100.44,15.72,0.0,2024-01-20 08:00:00+00:00
2024012009,7.27,91.42,13.44,205.8,100.43,12.08,32.28,2024-01-20 09:00:00+00:00
2024012010,7.62,91.39,12.72,204.3,100.42,5.85,66.7,2024-01-20 10:00:00+00:00
2024012011,7.8,91.91,12.14,200.9,100.39,6.16,92.57,2024-01-20 11:00:00+00:00
2024012012,7.94,92.34,12.27,199.3,100.34,5.08,100.82,2024-01-20 12:00:00+00:00
2024012013,8.03,92.31,12.47,197.9,100.27,1.96,85.57,2024-01-20 13:00:00+00:00
2024012014,8.05,92.4,12.59,194.9,100.18,0.95,65.18,2024-01-20 14:00:00+00:00
2024012015,7.94,92.56,12.78,191.2,100.1,1.2,30.38,2024-01-20 15:00:00+00:00
2024012016,7.87,92.45,13.12,187.2,99.98,7.26,4.97,2024-01-20 16:00:00+00:00
2024012017,7.8,92.17,13.88,185.0,99.85,19.59,0.0,2024-01-20 17:00:00+00:00
2024012018,7.42,92.61,14.32,184.6,99.72,23.06,0.0,2024-01-20 18:00:00+00:00
2024012019,7.28,92.46,14.36,187.7,99.59,18.41,0.0,2024-01-20 19:00:00+00:00
2024012020,7.37,92.53,13.27,191.9,99.45,11.86,0.0,2024-01-20 20:00:00+00:00
2024012021,7.83,92.85,11.87,197.1,99.33,11.83,0.0,2024-01-20 21:00:00+00:00
2024012022,8.52,93.69,10.3,207.8,99.3,10.24,0.0,2024-01-20 22:00:00+00:00
2024012023,8.73,94.08,8.95,224.5,99.32,3.55,0.0,2024-01-20 23:00:00+00:00
2024012100,8.42,93.83,7.81,239.7,99.38,2.45,0.0,2024-01-21 00:00:00+00:00
2024012101,7.84,93.49,6.79,245.8,99.44,0.86,0.0,2024-01-21 01:00:00+00:00
2024012102,7.29,93.65,6.15,238.0,99.44,1.05,0.0,2024-01-21 02:00:00+00:00
2024012103,6.77,95.17,5.72,230.9,99.5,7.6,0.0,2024-01-21 03:00:00+00:00
2024012104,6.83,95.25,6.32,211.0,99.49,12.3,0.0,2024-01-21 04:00:00+00:00
2024012105,7.11,95.27,8.13,199.7,99.42,3.56,0.0,2024-01-21 05:00:00+00:00
2024012106,7.23,95.53,9.09,203.5,99.37,0.63,0.0,2024-01-21 06:00:00+00:00
2024012107,7.32,94.3,9.95,211.0,99.35,0.17,0.0,2024-01-21 07:00:00+00:00
2024012108,7.25,94.4,9.22,204.1,99.31,3.08,0.0,2024-01-21 08:00:00+00:00
2024012109,7.8,93.65,9.85,194.2,99.19,7.83,16.38,2024-01-21 09:00:00+00:00
2024012110,9.27,92.74,12.64,198.5,99.03,2.68,33.45,2024-01-21 10:00:00+00:00
2024012111,10.3,91.36,14.42,204.4,98.93,7.66,53.7,2024-01-21 11:00:00+00:00
2024012112,10.35,89.34,15.92,201.5,98.7,25.07,76.12,2024-01-21 12:00:00+00:00
2024012113,10.41,88.91,16.98,202.1,98.47,44.87,64.68,2024-01-21 13:00:00+00:00
2024012114,10.65,88.13,17.48,201.9,98.23,43.22,70.55,2024-01-21 14:00:00+00:00
2024012115,10.77,89.06,17.96,202.8,98.02,15.54,39.75,2024-01-21 15:00:00+00:00
2024012116,10.94,89.28,17.73,203.0,97.79,7.11,6.4,2024-01-21 16:00:00+00:00
2024012117,11.35,89.49,17.96,206.5,97.6,12.02,0.0,2024-01-21 17:00:00+00:00
2024012118,11.8,89.65,17.17,208.6,97.46,18.31,0.0,2024-01-21 18:00:00+00:00
2024012119,12.36,88.81,17.96,217.9,97.37,8.73,0.0,2024-01-21 19:00:00+00:00
2024012120,12.19,85.3,18.37,225.4,97.33,4.25,0.0,2024-01-21 20:00:00+00:00
2024012121,11.11,82.52,19.75,232.1,97.4,1.51,0.0,2024-01-21 21:00:00+00:00
2024012122,9.76,83.42,20.15,243.9,97.61,2.32,0.0,2024-01-21 22:00:00+00:00
2024012123,8.42,83.96,18.23,256.3,97.92,0.78,0.0,2024-01-21 23:00:00+00:00
2024012200,7.6,85.43,16.22,258.8,98.19,0.32,0.0,2024-01-22 00:00:00+00:00
2024012201,7.1,86.91,15.14,258.2,98.44,0.24,0.0,2024-01-22 01:00:00+00:00
2024012202,6.81,87.73,14.14,257.0,98.64,0.18,0.0,2024-01-22 02:00:00+00:00
2024012203,6.63,88.0,13.28,256.1,98.81,0.24,0.0,2024-01-22 03:00:00+00:00
2024012204,6.43,87.55,12.63,256.0,98.95,0.22,0.0,2024-01-22 04:00:00+00:00
2024012205,6.17,87.57,12.0,254.7,99.07,0.12,0.0,2024-01-22 05:00:00+00:00
2024012206,6.03,87.82,11.65,252.7,99.15,0.21,0.0,2024-01-22 06:00:00+00:00
2024012207,5.93,88.17,11.63,252.0,99.24,0.44,0.0,2024-01-22 07:00:00+00:00
2024012208,5.96,88.92,11.47,252.0,99.33,0.48,0.0,2024-01-22 08:00:00+00:00
2024012209,6.25,88.9,11.35,251.4,99.42,0.66,59.72,2024-01-22 09:00:00+00:00
2024012210,6.73,88.02,11.51,251.0,99.51,0.67,121.85,2024-01-22 10:00:00+00:00
2024012211,7.29,86.08,12.34,252.4,99.66,3.0,174.77,2024-01-22 11:00:00+00:00
2024012212,7.32,85.24,13.28,255.8,99.8,3.26,196.68,2024-01-22 12:00:00+00:00
2024012213,7.12,85.83,13.03,257.9,99.85,2.08,186.98,2024-01-22 13:00:00+00:00
2024012214,7.01,86.07,12.94,259.0,99.93,1.31,143.88,2024-01-22 14:00:00+00:00
2024012215,6.76,85.72,13.09,261.5,100.05,1.32,78.0,2024-01-22 15:00:00+00:00
2024012216,6.34,85.86,13.17,263.0,100.2,2.16,13.95,2024-01-22 16:00:00+00:00
2024012217,6.02,86.56,12.94,266.2,100.37,0.64,0.0,2024-01-22 17:00:00+00:00
2024012218,5.86,86.27,12.56,267.9,100.53,0.07,0.0,2024-01-22 18:00:00+00:00
2024012219,5.63,86.91,11.97,267.5,100.67,0.03,0.0,2024-01-22 19:00:00+00:00
2024012220,5.34,88.6,11.05,266.2,100.79,0.02,0.0,2024-01-22 20:00:00+00:00
2024012221,4.91,91.96,9.32,261.0,100.9,0.01,0.0,2024-01-22 21:00:00+00:00
2024012222,4.53,94.52,8.2,254.3,101.0,0.0,0.0,2024-01-22 22:00:00+00:00
2024012223,4.25,95.88,7.46,246.5,101.07,0.0,0.0,2024-01-22 23:00:00+00:00
2024012300,4.19,96.34,7.18,235.0,101.13,0.0,0.0,2024-01-23 00:00:00+00:00
2024012301,4.44,95.99,7.1,224.1,101.1,0.0,0.0,2024-01-23 01:00:00+00:00
2024012302,4.65,96.26,7.0,213.1,101.07,0.03,0.0,2024-01-23 02:00:00+00:00
2024012303,5.2,95.62,7.23,201.4,100.94,1.68,0.0,2024-01-23 03:00:00+00:00
2024012304,5.82,95.84,7.39,187.4,100.83,7.94,0.0,2024-01-23 04:00:00+00:00
2024012305,6.62,95.61,8.57,173.5,100.63,11.83,0.0,2024-01-23 05:00:00+00:00
2024012306,7.41,95.59,10.46,168.9,100.34,26.04,0.0,2024-01-23 06:00:00+00:00
2024012307,8.27,95.05,11.25,175.9,100.11,39.24,0.0,2024-01-23 07:00:00+00:00
2024012308,8.97,94.61,11.33,188.2,99.88,21.34,0.0,2024-01-23 08:00:00+00:00
2024012309,9.58,94.43,11.09,200.9,99.77,10.88,47.83,2024-01-23 09:00:00+00:00
2024012310,10.44,93.99,11.64,211.0,99.72,2.65,100.15,2024-01-23 10:00:00+00:00
2024012311,11.28,93.7,11.98,219.1,99.66,4.49,146.38,2024-01-23 11:00:00+00:00
2024012312,11.73,93.85,11.78,221.7,99.57,1.05,165.82,2024-01-23 12:00:00+00:00
2024012313,11.91,94.01,11.7,221.2,99.47,1.27,158.32,2024-01-23 13:00:00+00:00
2024012314,12.33,91.83,13.55,224.0,99.4,2.84,120.12,2024-01-23 14:00:00+00:00
2024012315,12.58,90.31,14.65,229.2,99.38,4.5,65.3,2024-01-23 15:00:00+00:00
2024012316,12.31,89.24,14.64,233.2,99.34,2.48,11.57,2024-01-23 16:00:00+00:00
2024012317,11.57,86.52,15.04,236.2,99.35,1.63,0.0,2024-01-23 17:00:00+00:00
2024012318,10.71,84.13,15.66,236.8,99.38,1.12,0.0,2024-01-23 18:00:00+00:00
2024012319,10.15,84.15,16.1,237.2,99.39,0.65,0.0,2024-01-23 19:00:00+00:00
2024012320,9.88,83.37,16.59,239.8,99.42,0.85,0.0,2024-01-23 20:00:00+00:00
2024012321,9.66,83.48,16.85,242.2,99.49,2.17,0.0,2024-01-23 21:00:00+00:00
2024012322,9.23,85.22,16.55,248.0,99.61,1.68,0.0,2024-01-23 22:00:00+00:00
2024012323,8.7,85.39,16.61,254.9,99.81,0.58,0.0,2024-01-23 23:00:00+00:00
2024012400,8.46,85.09,16.33,258.3,100.01,0.41,0.0,2024-01-24 00:00:00+00:00
2024012401,8.3,85.31,15.76,261.3,100.21,0.31,0.0,2024-01-24 01:00:00+00:00
